Node ID,Latitude,Longitude,Edge
1330920262,23.5799866,87.2914897,"(1330920262, 1330920263)"
1330920263,23.5799962,87.2799199,"(1330920263, 1330920264)"
1330920264,23.5800379,87.2874439,"(1330920264, 1330920265)"
1330920265,23.5800568,87.2915054,"(1330920265, 1330920266)"
1330920266,23.5800782,87.3676195,"(1330920266, 1330920268)"
1330920268,23.5800909,87.273616,"(1330920268, 1330920272)"
1330920272,23.5801341,87.2793662,"(1330920272, 1330920274)"
1330920274,23.5801357,87.389788,"(1330920274, 1330920276)"
1330920276,23.5801911,87.2800727,"(1330920276, 1330920283)"
1330920283,23.5801957,87.2834054,"(1330920283, 1330920284)"
1330920284,23.5801989,87.2839974,"(1330920284, 1330920285)"
1330920285,23.5802085,87.2827293,"(1330920285, 1330920286)"
1330920286,23.5802279,87.284103,"(1330920286, 1330920287)"
1330920287,23.5802305,87.2950898,"(1330920287, 1330920288)"
1330920288,23.5802311,87.2826255,"(1330920288, 1330920289)"
1330920289,23.5802492,87.2794499,"(1330920289, 1330920291)"
1330920291,23.5802642,87.2737325,"(1330920291, 1330920293)"
1330920293,23.5802717,87.2801695,"(1330920293, 1330920294)"
1330920294,23.5802762,87.2825481,"(1330920294, 1330920296)"
1330920296,23.5802924,87.2841891,"(1330920296, 1330920297)"
1330920297,23.5803212,87.2915092,"(1330920297, 1330920304)"
1330920304,23.5803355,87.2904226,"(1330920304, 1330920306)"
1330920306,23.580344,87.2824883,"(1330920306, 1330920308)"
1330920308,23.5803457,87.2896373,"(1330920308, 1330920310)"
1330920310,23.5803497,87.2931573,"(1330920310, 1330920311)"
1330920311,23.5803652,87.2925058,"(1330920311, 1330920312)"
1330920312,23.5803739,87.3145934,"(1330920312, 1330920313)"
1330920313,23.580381,87.2842507,"(1330920313, 1330920314)"
1330920314,23.5803811,87.2727096,"(1330920314, 1330920315)"
1330920315,23.5803887,87.2915102,"(1330920315, 1330920317)"
1330920317,23.5803935,87.2729883,"(1330920317, 1330920326)"
1330920326,23.5803965,87.2791762,"(1330920326, 1330920329)"
1330920329,23.5804251,87.2874494,"(1330920329, 1330920330)"
1330920330,23.5804423,87.2824549,"(1330920330, 1330920331)"
1330920331,23.5804434,87.2866124,"(1330920331, 1330920332)"
1330920332,23.5804615,87.2857827,"(1330920332, 1330920333)"
1330920333,23.5804632,87.2842595,"(1330920333, 1330920334)"
1330920334,23.5805316,87.2809082,"(1330920334, 1330920335)"
1330920335,23.5805566,87.2788786,"(1330920335, 1330920336)"
1330920336,23.5805642,87.2889362,"(1330920336, 1330920339)"
1330920339,23.5805768,87.2960183,"(1330920339, 1330920341)"
1330920341,23.5805781,87.2874516,"(1330920341, 1330920343)"
1330920343,23.580588,87.2792988,"(1330920343, 1330920354)"
1330920354,23.5806019,87.2787946,"(1330920354, 1330920357)"
1330920357,23.5806142,87.2851701,"(1330920357, 1330920358)"
1330920358,23.5806209,87.2842586,"(1330920358, 1330920359)"
1330920359,23.5806613,87.2874528,"(1330920359, 1330920360)"
1330920360,23.5806837,87.2866213,"(1330920360, 1330920361)"
1330920361,23.5806908,87.2794307,"(1330920361, 1330920363)"
1330920363,23.5807071,87.2785992,"(1330920363, 1330920365)"
1330920365,23.5807599,87.2842577,"(1330920365, 1330920367)"
1330920367,23.5807604,87.2904203,"(1330920367, 1330920371)"
1330920371,23.580774,87.274192,"(1330920371, 1330920374)"
1330920374,23.5808048,87.2789109,"(1330920374, 1330920377)"
1330920377,23.5808423,87.2945279,"(1330920377, 1330920386)"
1330920386,23.580853,87.317364,"(1330920386, 1330920387)"
1330920387,23.5808915,87.2866289,"(1330920387, 1330920389)"
1330920389,23.5808916,87.3561719,"(1330920389, 1330920391)"
1330920391,23.5809168,87.2858251,"(1330920391, 1330920393)"
1330920393,23.5809358,87.363111,"(1330920393, 1330920395)"
1330920395,23.5809431,87.2925092,"(1330920395, 1330920399)"
1330920399,23.5809522,87.2790623,"(1330920399, 1330920401)"
1330920401,23.5809628,87.2915185,"(1330920401, 1330920403)"
1330920403,23.5809914,87.291519,"(1330920403, 1330920405)"
1330920405,23.580998,87.2910892,"(1330920405, 1330920408)"
1330920408,23.5810001,87.288915,"(1330920408, 1330920413)"
1330920413,23.5810025,87.2895746,"(1330920413, 1330920414)"
1330920414,23.5810053,87.2842621,"(1330920414, 1330920415)"
1330920415,23.5810069,87.2898436,"(1330920415, 1330920416)"
1330920416,23.5810076,87.2884273,"(1330920416, 1330920417)"
1330920417,23.5810209,87.2851701,"(1330920417, 1330920419)"
1330920419,23.5810223,87.287458,"(1330920419, 1330920421)"
1330920421,23.5810251,87.2854125,"(1330920421, 1330920422)"
1330920422,23.5810404,87.2930505,"(1330920422, 1330920424)"
1330920424,23.581041,87.2925098,"(1330920424, 1330920426)"
1330920426,23.5810521,87.2963746,"(1330920426, 1330920428)"
1330920428,23.5810669,87.289892,"(1330920428, 1330920436)"
1330920436,23.5811222,87.2874594,"(1330920436, 1330920437)"
1330920437,23.5811308,87.2866377,"(1330920437, 1330920438)"
1330920438,23.5811318,87.3158644,"(1330920438, 1330920439)"
1330920439,23.5811356,87.2958322,"(1330920439, 1330920440)"
1330920440,23.5811618,87.2791872,"(1330920440, 1330920441)"
1330920441,23.581169,87.316171,"(1330920441, 1330920442)"
1330920442,23.5812429,87.2808049,"(1330920442, 1330920443)"
1330920443,23.581269,87.290447,"(1330920443, 1330920444)"
1330920444,23.5813275,87.2940389,"(1330920444, 1330920445)"
1330920445,23.5813306,87.2927715,"(1330920445, 1330920447)"
1330920447,23.5813407,87.2792822,"(1330920447, 1330920451)"
1330920451,23.5813724,87.2866467,"(1330920451, 1330920452)"
1330920452,23.5813841,87.279293,"(1330920452, 1330920453)"
1330920453,23.5813916,87.285819,"(1330920453, 1330920454)"
1330920454,23.5814182,87.2854125,"(1330920454, 1330920455)"
1330920455,23.5814338,87.2847218,"(1330920455, 1330920456)"
1330920456,23.5815149,87.2780434,"(1330920456, 1330920457)"
1330920457,23.5815793,87.279342,"(1330920457, 1330920458)"
1330920458,23.581586,87.287466,"(1330920458, 1330920459)"
1330920459,23.5815972,87.2866549,"(1330920459, 1330920460)"
1330920460,23.5816202,87.2847239,"(1330920460, 1330920461)"
1330920461,23.5816269,87.284273,"(1330920461, 1330920462)"
1330920462,23.5816748,87.2892634,"(1330920462, 1330920463)"
1330920463,23.5816838,87.288433,"(1330920463, 1330920464)"
1330920464,23.5816944,87.2874676,"(1330920464, 1330920465)"
1330920465,23.5816975,87.2915292,"(1330920465, 1330920466)"
1330920466,23.5816991,87.2121012,"(1330920466, 1330920467)"
1330920467,23.5817039,87.2904446,"(1330920467, 1330920468)"
1330920468,23.5817086,87.2896302,"(1330920468, 1330920469)"
1330920469,23.5817287,87.3568761,"(1330920469, 1330920470)"
1330920470,23.5817344,87.2740034,"(1330920470, 1330920471)"
1330920471,23.5817451,87.2751729,"(1330920471, 1330920472)"
1330920472,23.5817582,87.2793754,"(1330920472, 1330920473)"
1330920473,23.5818302,87.2874695,"(1330920473, 1330920474)"
1330920474,23.5818473,87.2866642,"(1330920474, 1330920475)"
1330920475,23.5818558,87.2853907,"(1330920475, 1330920476)"
1330920476,23.5818602,87.2847267,"(1330920476, 1330920477)"
1330920477,23.5818663,87.2857675,"(1330920477, 1330920478)"
1330920478,23.5818922,87.2764399,"(1330920478, 1330920479)"
1330920479,23.5819092,87.2915322,"(1330920479, 1330920480)"
1330920480,23.5819195,87.2745134,"(1330920480, 1330920481)"
1330920481,23.5819522,87.2808225,"(1330920481, 1330920482)"
1330920482,23.5819637,87.2763267,"(1330920482, 1330920483)"
1330920483,23.5819902,87.2753164,"(1330920483, 1330920484)"
1330920484,23.5820018,87.2754177,"(1330920484, 1330920485)"
1330920485,23.5820357,87.2762126,"(1330920485, 1330920486)"
1330920486,23.5820427,87.2793801,"(1330920486, 1330920487)"
1330920487,23.582056,87.2774974,"(1330920487, 1330920488)"
1330920488,23.5820801,87.2892634,"(1330920488, 1330920489)"
1330920489,23.5820977,87.276157,"(1330920489, 1330920490)"
1330920490,23.5820998,87.2755275,"(1330920490, 1330920491)"
1330920491,23.5821019,87.2884365,"(1330920491, 1330920492)"
1330920492,23.5821101,87.2760028,"(1330920492, 1330920493)"
1330920493,23.5821256,87.2793815,"(1330920493, 1330920494)"
1330920494,23.5821274,87.2874738,"(1330920494, 1330920495)"
1330920495,23.5821295,87.277773,"(1330920495, 1330920496)"
1330920496,23.5821315,87.3535741,"(1330920496, 1330920497)"
1330920497,23.582132,87.2919204,"(1330920497, 1330920498)"
1330920498,23.5821366,87.2915473,"(1330920498, 1330920499)"
1330920499,23.58214,87.2758767,"(1330920499, 1330920500)"
1330920500,23.5821459,87.2904566,"(1330920500, 1330920501)"
1330920501,23.5821528,87.2896472,"(1330920501, 1330920502)"
1330920502,23.5821596,87.2757597,"(1330920502, 1330920503)"
1330920503,23.582172,87.2754262,"(1330920503, 1330920504)"
1330920504,23.582179,87.275656,"(1330920504, 1330920505)"
1330920505,23.5821945,87.2756864,"(1330920505, 1330920506)"
1330920506,23.5822172,87.2755863,"(1330920506, 1330920507)"
1330920507,23.582244,87.2757529,"(1330920507, 1330920508)"
1330920508,23.5822461,87.2755559,"(1330920508, 1330920509)"
1330920509,23.5822548,87.2874756,"(1330920509, 1330920510)"
1330920510,23.5822632,87.2866521,"(1330920510, 1330920511)"
1330920511,23.5822703,87.2859615,"(1330920511, 1330920513)"
1330920513,23.5822752,87.2759882,"(1330920513, 1330920514)"
1330920514,23.5822843,87.2755322,"(1330920514, 1330920515)"
1330920515,23.5823089,87.285461,"(1330920515, 1330920516)"
1330920516,23.5823119,87.2758105,"(1330920516, 1330920517)"
1330920517,23.5823178,87.2842852,"(1330920517, 1330920518)"
1330920518,23.5823297,87.2755221,"(1330920518, 1330920519)"
1330920519,23.5823461,87.2824637,"(1330920519, 1330920520)"
1330920520,23.5823616,87.2758407,"(1330920520, 1330920521)"
1330920521,23.5823709,87.2755401,"(1330920521, 1330920522)"
1330920522,23.582406,87.2915652,"(1330920522, 1330920524)"
1330920524,23.5824132,87.2758677,"(1330920524, 1330920526)"
1330920526,23.582437,87.275602,"(1330920526, 1330920528)"
1330920528,23.5824462,87.2758418,"(1330920528, 1330920530)"
1330920530,23.5824589,87.2842876,"(1330920530, 1330920532)"
1330920532,23.5824689,87.275808,"(1330920532, 1330920535)"
1330920535,23.5824737,87.2767344,"(1330920535, 1330920536)"
1330920536,23.5824869,87.27567,"(1330920536, 1330920537)"
1330920537,23.5824744,87.2915783,"(1330920537, 1330920538)"
1330920538,23.5824782,87.2757731,"(1330920538, 1330920541)"
1330920541,23.5824786,87.3666992,"(1330920541, 1330920542)"
1330920542,23.5824794,87.2231266,"(1330920542, 1330920543)"
1330920543,23.5824834,87.2757326,"(1330920543, 1330920544)"
1330920544,23.5825218,87.2824672,"(1330920544, 1330920545)"
1330920545,23.5825672,87.2927637,"(1330920545, 1330920546)"
1330920546,23.5825716,87.3874982,"(1330920546, 1330920547)"
1330920547,23.5825726,87.2946721,"(1330920547, 1330920548)"
1330920548,23.5825766,87.284256,"(1330920548, 1330920549)"
1330920549,23.5825885,87.2916,"(1330920549, 1330920550)"
1330920550,23.582605,87.286659,"(1330920550, 1330920551)"
1330920551,23.5826103,87.2904641,"(1330920551, 1330920552)"
1330920552,23.582625,87.2825024,"(1330920552, 1330920553)"
1330920553,23.5826259,87.2896472,"(1330920553, 1330920554)"
1330920554,23.5826588,87.2841944,"(1330920554, 1330920555)"
1330920555,23.5826655,87.2916147,"(1330920555, 1330920556)"
1330920556,23.5826926,87.2844437,"(1330920556, 1330920557)"
1330920557,23.5826937,87.2874819,"(1330920557, 1330920558)"
1330920558,23.5826975,87.2825622,"(1330920558, 1330920559)"
1330920559,23.5827076,87.2866611,"(1330920559, 1330920560)"
1330920560,23.5827159,87.2774828,"(1330920560, 1330920561)"
1330920561,23.5827217,87.2840871,"(1330920561, 1330920562)"
1330920562,23.5827442,87.2839218,"(1330920562, 1330920563)"
1330920563,23.5827507,87.2826466,"(1330920563, 1330920564)"
1330920564,23.5827536,87.2834374,"(1330920564, 1330920566)"
1330920566,23.5827642,87.2793922,"(1330920566, 1330920567)"
1330920567,23.5827648,87.28458,"(1330920567, 1330920568)"
1330920568,23.5827668,87.2827486,"(1330920568, 1330920569)"
1330920569,23.5827759,87.2854616,"(1330920569, 1330920570)"
1330920570,23.5828048,87.2892452,"(1330920570, 1330920571)"
1330920571,23.58282,87.2884425,"(1330920571, 1330920572)"
1330920572,23.5828229,87.2935279,"(1330920572, 1330920573)"
1330920573,23.5828241,87.2916669,"(1330920573, 1330920574)"
1330920574,23.5828368,87.2811786,"(1330920574, 1330920575)"
1330920575,23.5828383,87.2874839,"(1330920575, 1330920576)"
1330920576,23.5828387,87.2793934,"(1330920576, 1330920577)"
1330920577,23.5828736,87.2913545,"(1330920577, 1330920578)"
1330920578,23.5828845,87.2816883,"(1330920578, 1330920579)"
1330920579,23.5828849,87.2824863,"(1330920579, 1330920580)"
1330920580,23.5828884,87.2762637,"(1330920580, 1330920581)"
1330920581,23.5829069,87.2911455,"(1330920581, 1330920582)"
1330920582,23.5829134,87.2924179,"(1330920582, 1330920583)"
1330920583,23.5829173,87.2938684,"(1330920583, 1330920584)"
1330920584,23.58292,87.2830004,"(1330920584, 1330920585)"
1330920585,23.5829479,87.2910529,"(1330920585, 1330920586)"
1330920586,23.5829613,87.2917496,"(1330920586, 1330920587)"
1330920587,23.5829646,87.2916938,"(1330920587, 1330920588)"
1330920588,23.5829877,87.2834408,"(1330920588, 1330920589)"
1330920589,23.5829902,87.2909577,"(1330920589, 1330920590)"
1330920590,23.5829991,87.2771544,"(1330920590, 1330920591)"
1330920591,23.5830365,87.290909,"(1330920591, 1330920592)"
1330920592,23.5830407,87.2858796,"(1330920592, 1330920593)"
1330920593,23.5830465,87.2904711,"(1330920593, 1330920594)"
1330920594,23.5830489,87.286668,"(1330920594, 1330920595)"
1330920595,23.5830546,87.284451,"(1330920595, 1330920596)"
1330920596,23.5830657,87.2896375,"(1330920596, 1330920597)"
1330920597,23.5830792,87.2834421,"(1330920597, 1330920598)"
1330920598,23.5831073,87.2917262,"(1330920598, 1330920599)"
1330920599,23.5831173,87.2921639,"(1330920599, 1330920600)"
1330920600,23.5831263,87.2918208,"(1330920600, 1330920601)"
1330920601,23.5831508,87.3187251,"(1330920601, 1330920602)"
1330920602,23.5831602,87.2922431,"(1330920602, 1330920603)"
1330920603,23.5831664,87.3901048,"(1330920603, 1330920604)"
1330920604,23.583188,87.2912212,"(1330920604, 1330920605)"
1330920605,23.5831981,87.2918793,"(1330920605, 1330920606)"
1330920606,23.5831991,87.2893291,"(1330920606, 1330920607)"
1330920607,23.5832085,87.288629,"(1330920607, 1330920608)"
1330920608,23.5832089,87.2920549,"(1330920608, 1330920609)"
1330920609,23.5832188,87.291746,"(1330920609, 1330920610)"
1330920610,23.5832241,87.2874895,"(1330920610, 1330920611)"
1330920611,23.5832344,87.292009,"(1330920611, 1330920612)"
1330920612,23.5832442,87.2918967,"(1330920612, 1330920613)"
1330920613,23.5832456,87.2824863,"(1330920613, 1330920614)"
1330920614,23.5832488,87.2816865,"(1330920614, 1330920615)"
1330920615,23.5832507,87.2919465,"(1330920615, 1330920616)"
1330920616,23.5832514,87.2918425,"(1330920616, 1330920617)"
1330920617,23.5832702,87.2919945,"(1330920617, 1330920618)"
1330920618,23.5832749,87.2921567,"(1330920618, 1330920619)"
1330920619,23.5832896,87.2920221,"(1330920619, 1330920620)"
1330920620,23.5832978,87.2917605,"(1330920620, 1330920621)"
1330920621,23.5833145,87.2920462,"(1330920621, 1330920622)"
1330920622,23.5833224,87.2771969,"(1330920622, 1330920623)"
1330920623,23.5833294,87.2828597,"(1330920623, 1330920624)"
1330920624,23.5833513,87.2917232,"(1330920624, 1330920625)"
1330920625,23.5833615,87.2920724,"(1330920625, 1330920626)"
1330920626,23.5833945,87.2917112,"(1330920626, 1330920627)"
1330920627,23.5834059,87.2920814,"(1330920627, 1330920628)"
1330920628,23.5834261,87.2917103,"(1330920628, 1330920629)"
1330920629,23.5834533,87.2917189,"(1330920629, 1330920630)"
1330920630,23.5834544,87.2896423,"(1330920630, 1330920631)"
1330920631,23.5834571,87.2874928,"(1330920631, 1330920632)"
1330920632,23.5834601,87.2920749,"(1330920632, 1330920633)"
1330920633,23.5834616,87.3185562,"(1330920633, 1330920634)"
1330920634,23.5834684,87.2866764,"(1330920634, 1330920635)"
1330920635,23.5834696,87.2834477,"(1330920635, 1330920636)"
1330920636,23.5834729,87.2832643,"(1330920636, 1330920637)"
1330920637,23.5834794,87.2858796,"(1330920637, 1330920638)"
1330920638,23.5834819,87.2904405,"(1330920638, 1330920639)"
1330920639,23.5834835,87.2794022,"(1330920639, 1330920640)"
1330920640,23.5834873,87.3613844,"(1330920640, 1330920641)"
1330920641,23.5834877,87.2840317,"(1330920641, 1330920642)"
1330920642,23.5834959,87.2917324,"(1330920642, 1330920643)"
1330920643,23.5834987,87.2824863,"(1330920643, 1330920644)"
1330920644,23.5835095,87.2917414,"(1330920644, 1330920645)"
1330920645,23.5835141,87.2776758,"(1330920645, 1330920646)"
1330920646,23.5835275,87.2920349,"(1330920646, 1330920647)"
1330920647,23.5835316,87.2916866,"(1330920647, 1330920648)"
1330920648,23.5835399,87.2917699,"(1330920648, 1330920649)"
1330920649,23.5835538,87.2920028,"(1330920649, 1330920650)"
1330920650,23.5835703,87.3168121,"(1330920650, 1330920651)"
1330920651,23.5835764,87.2794035,"(1330920651, 1330920652)"
1330920652,23.5835778,87.291949,"(1330920652, 1330920653)"
1330920653,23.5835803,87.2918526,"(1330920653, 1330920654)"
1330920654,23.5835822,87.3536268,"(1330920654, 1330920655)"
1330920655,23.5835849,87.2918926,"(1330920655, 1330920656)"
1330920656,23.5835924,87.2813193,"(1330920656, 1330920657)"
1330920657,23.5836298,87.2916028,"(1330920657, 1330920658)"
1330920658,23.583709,87.2916308,"(1330920658, 1330920659)"
1330920659,23.5837108,87.2893017,"(1330920659, 1330920660)"
1330920660,23.5837134,87.2886361,"(1330920660, 1330920661)"
1330920661,23.5837179,87.2874965,"(1330920661, 1330920662)"
1330920662,23.5837227,87.2762687,"(1330920662, 1330920663)"
1330920663,23.583726,87.2824863,"(1330920663, 1330920664)"
1330920664,23.5837327,87.2237365,"(1330920664, 1330920665)"
1330920665,23.5837502,87.2816813,"(1330920665, 1330920666)"
1330920666,23.5838056,87.2914209,"(1330920666, 1330920667)"
1330920667,23.5838165,87.2854131,"(1330920667, 1330920669)"
1330920669,23.5838179,87.2874979,"(1330920669, 1330920670)"
1330920670,23.5838219,87.2760333,"(1330920670, 1330920673)"
1330920673,23.5838606,87.3165612,"(1330920673, 1330920674)"
1330920674,23.5838833,87.2772462,"(1330920674, 1330920675)"
1330920675,23.5838965,87.2834538,"(1330920675, 1330920676)"
1330920676,23.5839085,87.2899918,"(1330920676, 1330920678)"
1330920678,23.5839142,87.2838403,"(1330920678, 1330920680)"
1330920680,23.5839348,87.2874993,"(1330920680, 1330920681)"
1330920681,23.5839375,87.2858584,"(1330920681, 1330920682)"
1330920682,23.5839964,87.2842692,"(1330920682, 1330920683)"
1330920683,23.5841112,87.2831992,"(1330920683, 1330920684)"
1330920684,23.5841128,87.283025,"(1330920684, 1330920685)"
1330920685,23.5841403,87.2832942,"(1330920685, 1330920686)"
1330920686,23.5841696,87.284909,"(1330920686, 1330920687)"
1330920687,23.5841728,87.2875019,"(1330920687, 1330920688)"
1330920688,23.5841739,87.2886425,"(1330920688, 1330920689)"
1330920689,23.5841746,87.2892939,"(1330920689, 1330920690)"
1330920690,23.584187,87.2826592,"(1330920690, 1330920691)"
1330920691,23.5841967,87.2824863,"(1330920691, 1330920692)"
1330920692,23.5842031,87.2817411,"(1330920692, 1330920693)"
1330920693,23.5842051,87.2853283,"(1330920693, 1330920694)"
1330920694,23.5842091,87.2794121,"(1330920694, 1330920695)"
1330920695,23.584213,87.2810577,"(1330920695, 1330920696)"
1330920696,23.5842453,87.2794126,"(1330920696, 1330920697)"
1330920697,23.5842682,87.2130797,"(1330920697, 1330920698)"
1330920698,23.5842692,87.2834592,"(1330920698, 1330920699)"
1330920699,23.5842788,87.3542483,"(1330920699, 1330920700)"
1330920700,23.5842881,87.2794065,"(1330920700, 1330920701)"
1330920701,23.5843034,87.2927598,"(1330920701, 1330920702)"
1330920702,23.5843052,87.2900652,"(1330920702, 1330920703)"
1330920703,23.5843556,87.2895422,"(1330920703, 1330920704)"
1330920704,23.5843702,87.351265,"(1330920704, 1330920705)"
1330920705,23.5843833,87.2793929,"(1330920705, 1330920706)"
1330920706,23.5843855,87.2834608,"(1330920706, 1330920707)"
1330920707,23.5843899,87.2838459,"(1330920707, 1330920708)"
1330920708,23.5844277,87.2841003,"(1330920708, 1330920709)"
1330920709,23.5844287,87.2834615,"(1330920709, 1330920710)"
1330920710,23.5845264,87.2793422,"(1330920710, 1330920711)"
1330920711,23.5845723,87.2826926,"(1330920711, 1330920712)"
1330920712,23.5845851,87.2824863,"(1330920712, 1330920713)"
1330920713,23.5845924,87.2893041,"(1330920713, 1330920714)"
1330920714,23.5846003,87.281551,"(1330920714, 1330920715)"
1330920715,23.5846045,87.2818888,"(1330920715, 1330920716)"
1330920716,23.5846206,87.2793,"(1330920716, 1330920717)"
1330920717,23.5846253,87.287507,"(1330920717, 1330920718)"
1330920718,23.5846263,87.3658802,"(1330920718, 1330920719)"
1330920719,23.5846543,87.2849316,"(1330920719, 1330920720)"
1330920720,23.5846654,87.2857943,"(1330920720, 1330920721)"
1330920721,23.5846698,87.2852394,"(1330920721, 1330920722)"
1330920722,23.5846769,87.2264886,"(1330920722, 1330920723)"
1330920723,23.5847062,87.291861,"(1330920723, 1330920724)"
1330920724,23.5847237,87.279217,"(1330920724, 1330920725)"
1330920725,23.5848155,87.2807807,"(1330920725, 1330920726)"
1330920726,23.5848474,87.2790592,"(1330920726, 1330920727)"
1330920727,23.5848575,87.2834676,"(1330920727, 1330920728)"
1330920728,23.5848842,87.2790122,"(1330920728, 1330920729)"
1330920729,23.5849203,87.2912275,"(1330920729, 1330920730)"
1330920730,23.5849308,87.2837629,"(1330920730, 1330920731)"
1330920731,23.584961,87.2824862,"(1330920731, 1330920732)"
1330920732,23.5849805,87.2788891,"(1330920732, 1330920733)"
1330920733,23.5850033,87.2813716,"(1330920733, 1330920734)"
1330920734,23.5850351,87.2799628,"(1330920734, 1330920735)"
1330920735,23.5850928,87.2875122,"(1330920735, 1330920736)"
1330920736,23.585124,87.2860555,"(1330920736, 1330920737)"
1330920737,23.5851782,87.2785002,"(1330920737, 1330920738)"
1330920738,23.5851906,87.2861233,"(1330920738, 1330920739)"
1330920739,23.5852539,87.3875134,"(1330920739, 1330920740)"
1330920740,23.5852681,87.2810787,"(1330920740, 1330920741)"
1330920741,23.5852693,87.2832853,"(1330920741, 1330920742)"
1330920742,23.5852934,87.2834739,"(1330920742, 1330920743)"
1330920743,23.5853036,87.2786217,"(1330920743, 1330920744)"
1330920744,23.5853506,87.2837192,"(1330920744, 1330920745)"
1330920745,23.5853755,87.2822952,"(1330920745, 1330920746)"
1330920746,23.5854545,87.3204761,"(1330920746, 1330920747)"
1330920747,23.5854978,87.2816438,"(1330920747, 1330920748)"
1330920748,23.5855499,87.2816203,"(1330920748, 1330920749)"
1330920749,23.5855993,87.2858858,"(1330920749, 1330920750)"
1330920750,23.5856483,87.3895695,"(1330920750, 1330920751)"
1330920751,23.5856526,87.2873763,"(1330920751, 1330920752)"
1330920752,23.5856637,87.2875187,"(1330920752, 1330920753)"
1330920753,23.5856815,87.2857356,"(1330920753, 1330920754)"
1330920754,23.5857319,87.2875194,"(1330920754, 1330920755)"
1330920755,23.5857448,87.2832114,"(1330920755, 1330920756)"
1330920756,23.5857664,87.2821151,"(1330920756, 1330920757)"
1330920757,23.5857799,87.2808413,"(1330920757, 1330920758)"
1330920758,23.5857914,87.283481,"(1330920758, 1330920760)"
1330920760,23.5858439,87.2782648,"(1330920760, 1330920761)"
1330920761,23.5858443,87.320368,"(1330920761, 1330920762)"
1330920762,23.5859009,87.2298109,"(1330920762, 1330920763)"
1330920763,23.5859102,87.2851539,"(1330920763, 1330920764)"
1330920764,23.585931,87.2824947,"(1330920764, 1330920765)"
1330920765,23.5860017,87.2856997,"(1330920765, 1330920766)"
1330920766,23.5860061,87.2814149,"(1330920766, 1330920767)"
1330920767,23.5860266,87.2780835,"(1330920767, 1330920768)"
1330920768,23.5860325,87.2802486,"(1330920768, 1330920769)"
1330920769,23.5861043,87.2806742,"(1330920769, 1330920770)"
1330920770,23.5861401,87.2817546,"(1330920770, 1330920771)"
1330920771,23.5861435,87.2872963,"(1330920771, 1330920772)"
1330920772,23.5861591,87.2875399,"(1330920772, 1330920773)"
1330920773,23.5861613,87.2906772,"(1330920773, 1330920774)"
1330920774,23.5862029,87.2819139,"(1330920774, 1330920775)"
1330920775,23.5862151,87.2832488,"(1330920775, 1330920776)"
1330920776,23.5862171,87.3511159,"(1330920776, 1330920777)"
1330920777,23.5862271,87.2834866,"(1330920777, 1330920778)"
1330920778,23.5862272,87.2833411,"(1330920778, 1330920779)"
1330920779,23.586234,87.3595247,"(1330920779, 1330920780)"
1330920780,23.5862347,87.3881568,"(1330920780, 1330920781)"
1330920781,23.5862351,87.2795238,"(1330920781, 1330920782)"
1330920782,23.5862902,87.2834874,"(1330920782, 1330920783)"
1330920783,23.5863239,87.2804148,"(1330920783, 1330920784)"
1330920784,23.5863384,87.2875485,"(1330920784, 1330920786)"
1330920786,23.5863678,87.2850279,"(1330920786, 1330920787)"
1330920787,23.5864082,87.2855204,"(1330920787, 1330920788)"
1330920788,23.5864753,87.3491136,"(1330920788, 1330920789)"
1330920789,23.5864801,87.2815953,"(1330920789, 1330920790)"
1330920790,23.5865423,87.2894221,"(1330920790, 1330920791)"
1330920791,23.5865473,87.2139269,"(1330920791, 1330920792)"
1330920792,23.586564,87.2898101,"(1330920792, 1330920793)"
1330920793,23.5865914,87.2875606,"(1330920793, 1330920794)"
1330920794,23.5866205,87.2872643,"(1330920794, 1330920795)"
1330920795,23.5866564,87.2818988,"(1330920795, 1330920796)"
1330920796,23.5866658,87.2872186,"(1330920796, 1330920797)"
1330920797,23.5866812,87.2815011,"(1330920797, 1330920798)"
1330920798,23.5866886,87.2831455,"(1330920798, 1330920799)"
1330920799,23.5866899,87.2799672,"(1330920799, 1330920800)"
1330920800,23.5867088,87.2834927,"(1330920800, 1330920801)"
1330920801,23.5867128,87.2832818,"(1330920801, 1330920802)"
1330920802,23.5867533,87.2834933,"(1330920802, 1330920803)"
1330920803,23.5867688,87.3868613,"(1330920803, 1330920804)"
1330920804,23.5867712,87.2817515,"(1330920804, 1330920805)"
1330920805,23.5868055,87.2877015,"(1330920805, 1330920806)"
1330920806,23.5868564,87.287415,"(1330920806, 1330920807)"
1330920807,23.5868697,87.2850546,"(1330920807, 1330920808)"
1330920808,23.5868986,87.2854472,"(1330920808, 1330920809)"
1330920809,23.5868988,87.2325705,"(1330920809, 1330920810)"
1330920810,23.5869023,87.3515817,"(1330920810, 1330920811)"
1330920811,23.5869621,87.28692,"(1330920811, 1330920812)"
1330920812,23.5870245,87.2794475,"(1330920812, 1330920813)"
1330920813,23.5870396,87.3649416,"(1330920813, 1330920814)"
1330920814,23.5870432,87.2813316,"(1330920814, 1330920815)"
1330920815,23.5870573,87.2834971,"(1330920815, 1330920816)"
1330920816,23.5871092,87.288007,"(1330920816, 1330920817)"
1330920817,23.5871319,87.2819494,"(1330920817, 1330920818)"
1330920818,23.5871521,87.2812061,"(1330920818, 1330920819)"
1330920819,23.5872135,87.2834669,"(1330920819, 1330920820)"
